feature,coef,abs_coef
wd81,-1.5159702527359107,1.5159702527359107
g051s,-0.7994800606240302,0.7994800606240302
agg308,-0.7693884729888822,0.7693884729888822
aepmag01,0.38272677870860955,0.38272677870860955
utlmag04,0.3786224520088431,0.3786224520088431
wd03,-0.20586646504622783,0.20586646504622783
bi21s,-0.07799298021604287,0.07799298021604287
ri27s,0.03802200702648784,0.03802200702648784
rle904,-0.017268873411659117,0.017268873411659117
at104s,0.006407598003031008,0.006407598003031008
